ID,F_Name,F_Type,Street,Town,OwnerTyp,ConsType,ConsJuri,P_Ground,B_Field,S_Field,F_Field,M_Field,B_Court,T_Court,V_Court,Track,SkatPark,IH_Rink,SH_Rink,Golf,Fishing,Boating,Hunting,Trails,Beach,Pool,ActiveRec,Lon,Lat
374,Willow Field,LP,Willow,Smithfield,MUN,EAS,FED,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.53623962000,41.87457275000
388,Smithfield Ave Playground,LP,Smithfield,Pawtucket,MUN,EAS,FED,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.41447448000,41.87601089000
408,Ayotte Park / Novelty Park,LP,Johnson,Pawtucket,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.37606811000,41.87448883000
421,Greystone Park,LP,Elmore,North Providence,MUN,DRS,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.48793029000,41.86580276000
434,Ivan St. Park,LP,Washington,North Providence,MUN,EAS,FED,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.43144989000,41.86663436000
427,Greenlake Beach,LP,Bayou,Smithfield,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-71.55112457000,41.86508178000
445,McCarthy Park,LP,School,Pawtucket,MUN,CIN,MUN,1,2,1,0,1,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,-71.37646484000,41.86300277000
449,Duffy Complex,AF,Cleveland,Pawtucket,MUN,EAS,FED,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.38535308000,41.86413192000
475,Lippitt Park,LP,Hope,Providence,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39144897000,41.85470962000
474,Windmill St. Playground,LP,Windmill,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.41874694000,41.85622024000
476,Canada Pond,FB,Udell,Providence,MUN,EAS,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.42797851000,41.85868072000
478,McGuire School,LP,Central,North Providence,MUN,EAS,FED,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.46640777000,41.85397720000
486,Ascham St. Playground,LP,Ascham,Providence,MUN,EAS,FED,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.41880798000,41.85112380000
485,Iola French Park,LP,Stansbury,Providence,MUN,CIN,MUN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.43286895000,41.85136032000
493,Ricci School Athletic Complex,AF,Intervale,North Providence,MUN,CIN,MUN,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.47159576000,41.84820175000
521,Morris Ave. Totlot,LP,Morris,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39605712000,41.84349441000
524,Billy Taylor Park,LP,Camp,Providence,MUN,CIN,MUN,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.40339660000,41.84188079000
529,Fargnoli Park,LP,Smith,Providence,MUN,EAS,FED,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.44228363000,41.84207534000
538,Sessions St. Playground,LP,Sessions,Providence,MUN,CIN,MUN,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39135742000,41.84201049000
531,Triggs Memorial Golf Course,AF,Chalkstone,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-71.45892333000,41.83682250000
547,Obediah Brown Field,LP,Obediah Brown,Providence,MUN,CIN,MUN,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.46296691000,41.83729934000
562,Martin Luther King Playground,LP,Camp,Providence,MUN,EAS,FED,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.40360260000,41.83815002000
566,Candace St. Playground,LP,Goddard,Providence,MUN,EAS,FED,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.42161560000,41.83416366000
585,Gladys Potter Park,LP,Humboldt,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.38698577000,41.83258056000
578,Viscolosi Park,LP,Chalkstone,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.46357727000,41.83347320000
599,Agawam Playground & Softball Complex,AF,Pawtucket,East Providence,MUN,CIN,MUN,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.35160064000,41.82711029000
573,Berkander Field,LP,Institute,Scituate,MUN,CIN,MUN,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.58497619000,41.83447265000
598,Paterson St. Park,LP,Patterson,Providence,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.38188934000,41.83063507000
618,Preston & Ives Playground,LP,Preston,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39262390000,41.82419586000
609,Manton Heights,LP,Manton,Providence,MUN,CIN,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.45593261000,41.82464218000
633,Brassil Memorial Park,LP,Arnold,Providence,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.39889526000,41.82131576000
643,Ridge St. Playground,LP,Penn,Providence,MUN,CIN,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.43518066000,41.82080841000
626,Woodlake Park,LP,Reservoir,Johnston,MUN,EAS,FED,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.52856445000,41.81550598000
645,Abbot Park,LP,Weybosset,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.41336059000,41.82034683000
669,Mauran Avenue Playground,LP,Mauran,East Providence,MUN,EAS,FED,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.38040161000,41.81561279000
673,Bold Point Park,LP,Pier,East Providence,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.39097595000,41.81522369000
670,Cranston St. Playground,LP,Cranston,Providence,MUN,EAS,FED,1,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.42342376000,41.81542587000
680,Davey Lopes Park,LP,Prairie,Providence,MUN,CIN,MUN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-71.41596221000,41.81035232000
686,Ellery St. Park,LP,Ellery,Providence,MUN,CIN,MUN,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.43855285000,41.81085205000
684,Paul Grande Park,LP,Daniel,Providence,MUN,CIN,MUN,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.45749664000,41.81029891000
691,Warren St. Playground,LP,Fuller,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42559814000,41.81093978000
692,Clarence St. Playground,LP,Clarence,Providence,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.45092010000,41.80918502000
694,Scalabrini Piazza,LP,Silver Lake,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.45817565000,41.80774307000
704,Mattie Smith Totlot,LP,Taylor,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.41752624000,41.80569076000
708,Salisbury St. Totlot,LP,Salisbury,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.41067504000,41.80588531000
707,Bucklin St. Park / McCrane Pool,LP,Bucklin,Providence,MUN,CIN,MUN,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-71.42864990000,41.80519485000
717,Baxter St. Park,LP,Norwich,Providence,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.41655731000,41.80282974000
718,Harriet & Sayles Park,LP,Sayles,Providence,MUN,CIN,MUN,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.41180419000,41.80259704000
722,Locust Grove Cemetery,LP,Potters,Providence,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42505645000,41.80078506000
731,Lawrence Street Playground,LP,Lawrence,Cranston,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.45130157000,41.79896163000
735,Dyer Ave. Field,LP,Dyer,Cranston,MUN,CIN,MUN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-71.45874786000,41.79584884000
740,Jennife Rivera Memorial Park,LP,Niagara,Providence,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42066955000,41.80260848000
744,Squantum Woods Grove,LP,Veterans Memorial,East Providence,MUN,FEE,STA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.36986541000,41.79452133000
748,Sackett St. Playground,LP,Sackett,Providence,MUN,EAS,STA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.41741943000,41.79416656000
785,Smith St. Lot,LP,Smith,Cranston,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.39967346000,41.78504943000
835,Brook Street Little League Field,LP,Brook,East Providence,MUN,CIN,MUN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.34394836000,41.77086639000
851,Commercial Street Playground,LP,Commercial,Cranston,MUN,EAS,FED,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.38991546000,41.76671981000
849,Oaklawn Ave. Field,LP,Oaklawn,Cranston,MUN,CIN,MUN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.47296905000,41.76551818000
884,Walker Farm,CA,Wampanoag,Barrington,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-71.32308197000,41.75685501000
897,Adams Playground,LP,Adams,Warwick,MUN,EAS,FED,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.39780426000,41.75852203000
908,Vinter Avenue Playground,LP,Vintner,East Providence,MUN,CIN,MUN,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.34989929000,41.75662231000
904,Klitzner Field / West Side Little League,AF,Post,Warwick,MUN,EAS,FED,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.40812683000,41.75687789000
945,Hampdem Meadows Greenbelt,CA,Lafayette,Barrington,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.29998779000,41.74818038000
984,Prince's Pond,LP,Priscilla,Barrington,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.31790924000,41.74388885000
1006,Wujcik Farm / Heritage Park,CA,Schoolhouse,Warren,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.25560760000,41.73985671000
1000,Peck Center Playground,LP,Town Hall,Barrington,MUN,CIN,MUN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.30687713000,41.74132537000
958,Moosup Valley Park,LP,Moosup Valley,Foster,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.75213623000,41.73702621000
993,Woody Lowden Recreation Center,AF,Howard Hill,Foster,MUN,CIN,MUN,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.71844482000,41.73250579000
1044,Baker St Park,LP,Baker,Warren,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.28545379000,41.73066329000
1035,Lakecrest Park,LP,Stanmore,Warwick,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.40981292000,41.72253417000
1033,Pontiac Playground,LP,Greenwich,Warwick,MUN,EAS,FED,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.47440338000,41.72801589000
1068,Porter Field,LP,Vernon,Warwick,MUN,EAS,FED,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.39760589000,41.72346496000
1055,Harris Playground,LP,Howard,Coventry,MUN,CIN,MUN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.54196166000,41.72466278000
1078,Barrington Town Beach,LP,Bay,Barrington,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-71.31019592000,41.72286987000
1086,Warren Town Beach,LP,Water,Warren,MUN,CIN,MUN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-71.28495788000,41.72295761000
1085,Halifax St. Playground,LP,Halifax,Warwick,MUN,EAS,FED,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.45835113000,41.71869277000
1095,Conimicut Pt. Beach,LP,Point,Warwick,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-71.35974121000,41.71665191000
1090,Natick Dam Overlook,LP,O'donnell,Warwick,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.49298858000,41.71722412000
1110,Warwick National Little League / Bend Street Field,LP,Bend,Warwick,MUN,EAS,FED,1,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.38352966000,41.71156692000
1132,Cedar Crest Playground,LP,San Miguel,Bristol,MUN,CIN,MUN,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.25946044000,41.71023559000
1148,Gorton's Pond Beach,LP,Veterans Memorial,Warwick,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-71.45480346000,41.70325088000
1172,Kerri Lyn Playground,LP,Kerri Lyn,Warwick,MUN,EAS,FED,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.42491149000,41.69889831000
1188,Matteson Pond,CA,Carlton,West Warwick,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.53156280000,41.69270706000
1200,Duchess St. Field,LP,Duchess,Warwick,MUN,EAS,FED,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.47492218000,41.69241333000
1232,Sowams Playground,LP,Sweeney,Bristol,MUN,CIN,MUN,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.25721740000,41.69073104000
1235,Bristol Town Farm,LP,Asylum,Bristol,MUN,EAS,FED,0,5,3,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-71.29054260000,41.68762969000
1241,Leahy Pond,LP,Primrose,Bristol,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-71.25858306000,41.68887710000
1260,Hopeworth Road Site,CA,Hopeworth,Bristol,MUN,EAS,FED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.24597167000,41.68365097000
1262,Hopeworth Playground,LP,Hopeworth,Bristol,MUN,CIN,MUN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.24149322000,41.68294525000
1269,Veterans' Field,LP,Wood,Bristol,MUN,EAS,FED,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.27478790000,41.68007659000
1278,Guiteras Field,LP,Washington,Bristol,MUN,CIN,MUN,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.27576446000,41.67765045000
1293,Bristol Town Common,LP,Church,Bristol,MUN,EAS,FED,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.27207946000,41.67040252000
1302,Rockwell Park,LP,Thames,Bristol,MUN,CIN,MUN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.27777862000,41.66896057000
1317,Pocasset Field,LP,Main,Tiverton,MUN,CIN,MUN,1,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.18440246000,41.66652679000
