OBJECTID,KeyID,Name,Type,Street,Town,OwnerTyp,ConsType,ConsJuri,Steward,Playground,Ball Field,Soccer Field,Football Field,Multi-use Field,Basketball Court,Tennis,Volleyball Court,Track,Skate Park,Ice Hockey Rink,Street Hockey Rink,Golf,Fishing,Boating,Hunting,Trails,Beach,Pool,Active Rec,RestRoom,Walking Path,Bike Path,StateGrant,LWCFGrant,Lon,Lat,Short_Description,Description,Additional_Names,GoRI_Incude_Suggestion,NoGoRI_Incude_Why,Dogs_Allowed,ADA,Stroller_Friendly,Picnic_Area,Acres_Miles,Contact_Info,Contact_Info_Seasonal,About_Links,Map_Links,GoRI_TestFlag,GoRI_subset
623,623,Hanaford Field,LP,Lebaron,East Greenwich,MUN,,,,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.46824700940,41.64935605520,,,,,,,,,,,,,,,,N
624,624,East Bay Bike Path,SP,Franklin,Warren,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,N,N,-71.28067041800,41.72581273710,,,,,,,,,,,,,,,,Y
625,625,North Smithfield Elementary Sch,LP,Providence Pike,North Smithfield,MUN,,,,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.53947639950,41.94132228890,,,,,,,,,,,,,,,,N
626,626,Alphonso St. Playground,LP,Alphonso,Providence,MUN,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.40862618090,41.80817703870,,,,,,,,,,,,,,,,N
627,627,Buttonhole Golf Course,LP,King Philip,Johnston,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,N,Y,-71.46350953560,41.82532303820,,,,,,,,,,,,,,,,Y
628,628,Waterplace Park,LP,Finance,Providence,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,N,-71.41397029440,41.82719903130,,,,,,,,,,,,,,,,Y
629,629,Woodmont Playground,LP,Woodmont,Providence,MUN,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.42726905970,41.79179958200,,,,,,,,,,,,,,,,N
630,630,Springfield School Grounds,LP,Springfield,Providence,MUN,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.46428651380,41.81609525050,,,,,,,,,,,,,,,,N
631,631,Kingston Street Playground,LP,Kingston,Newport,MUN,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.31200683100,41.49508266800,,,,,,,,,,,,,,,,N
632,632,Potter-Burns School,SC,Carter,Pawtucket,SCH,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.35214467320,41.88180895140,,,,,,,,,,,,,,,,N
633,633,Eagle Nest / Handy Pond,CA,Old River,Lincoln,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,-71.47500030350,41.95441255540,,,,,,,,,,,,,,,,N
634,634,Kent Street,AF,Kent,Barrington,MUN,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,N,N,-71.29827764800,41.75379359480,,,,,,,,,,,,,,,,N
635,635,St. Andrew's Farm,AF,Middle,Barrington,MUN,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Y,N,-71.33137674500,41.74869682900,,,,,,,,,,,,,,,,Y
636,636,Salty Brine State Beach,SP,Sand Hill Cove,Narragansett,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,N,Y,-71.51280234520,41.37543555420,,,,,,,,,,,,,,,,Y
637,637,Hunt River Preserve,CA,South County,East Greenwich,NGO,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.48708524960,41.61244876420,,,,,,,,,,,,,,,,N
639,639,Ball O'Brien Park,LP,Side,New Shoreham,MUN,,,,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.58085591960,41.18125201860,,,,,,,,,,,,,,,,N
640,640,Barrington High School,SC,Lincoln,Barrington,SCH,,,,0,3,3,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.32001409140,41.74769442500,,,,,,,,,,,,,,,,Y
641,641,Coventry High School,SC,Club House,Coventry,SCH,,,,0,1,1,1,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.59456720800,41.68457090690,,,,,,,,,,,,,,,,Y
642,642,Cranston High School West,SC,Phoenix,Cranston,SCH,,,,0,1,1,1,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.47899830350,41.77336789850,,,,,,,,,,,,,,,,Y
643,643,Atwood Ave. Field,LP,Randall,Cranston,MUN,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.47124886880,41.78388617330,,,,,,,,,,,,,,,,N
644,644,Tucker Field,AF,Mendon,Cumberland,MUN,,,,0,2,1,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.44360104790,41.96369435720,,,,,,,,,,,,,,,,Y
645,645,Silver Spring Playground & Athletic Area,SC,Silver Spring,East Providence,MUN,,,,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.36901964410,41.79899575010,,,,,,,,,,,,,,,,N
646,646,East Providence High School,SC,Pawtucket,East Providence,SCH,,,,0,3,6,1,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.35266303220,41.81922773430,,,,,,,,,,,,,,,,Y
647,647,Glenlyon Park & Athletic Complex,LP,Kelly,East Providence,MUN,,,,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.36259614010,41.84048731720,,,,,,,,,,,,,,,,N
648,648,Ponagansett School,SC,Anan Wade,Glocester,SCH,,,,0,2,2,1,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,Y,-71.71449856510,41.86730856110,,,,,,,,,,,,,,,,Y
649,649,Jamestown School,SC,Melrose,Jamestown,SCH,,,,1,4,1,0,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.37955184630,41.49968831440,,,,,,,,,,,,,,,,N
650,650,Lincoln Junior / Senior High,SC,Old River,Lincoln,SCH,,,,0,2,2,1,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.45139088620,41.93773507090,,,,,,,,,,,,,,,,Y
651,651,Middletown High School,SC,Reardon,Middletown,SCH,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.28821813750,41.51676997290,,,,,,,,,,,,,,,,N
652,652,Anchorage Playground,LP,Main,Middletown,MUN,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.30011856460,41.52035688270,,,,,,,,,,,,,,,,N
653,653,Domenic Cristofaro Memorial Park,LP,Boston Neck,Narragansett,MUN,,,,1,1,2,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.43885427800,41.48949670380,,,,,,,,,,,,,,,,N
654,654,Ryan Park,LP,Oak Hill,North Kingstown,MUN,,,,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Y,Y,-71.47588350760,41.55818221170,,,,,,,,,,,,,,,,N
655,655,Notte Memorial Park,LP,Douglas,North Providence,MUN,,,,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Y,Y,-71.46275955980,41.87150349700,,,,,,,,,,,,,,,,Y
656,656,Pacheco Park,LP,Main,North Smithfield,MUN,,,,1,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Y,Y,-71.58277416810,42.00007826670,,,,,,,,,,,,,,,,N
657,657,North Smithfield High School,SC,Greenville,North Smithfield,SCH,,,,0,2,1,1,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.54447128860,41.95165709150,,,,,,,,,,,,,,,,Y
658,658,Hope High School,SC,Brown,Providence,SCH,,,,1,2,1,1,2,1,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.40379536280,41.83429540800,,,,,,,,,,,,,,,,Y
659,659,Curtis Corner Middle School,SC,Curtis Corner,South Kingstown,SCH,,,,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.52038456450,41.46087261710,,,,,,,,,,,,,,,,N
660,660,Smithfield High School,SC,Rosewood,Smithfield,SCH,,,,0,2,1,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.54400590650,41.87980812580,,,,,,,,,,,,,,,,Y
661,661,Whipple Field,AF,Whipple,Smithfield,MUN,,,,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.50407154430,41.88507014070,,,,,,,,,,,,,,,,N
662,662,Rubery Field,LP,Lyman,Warwick,MUN,,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.42909665940,41.75034663390,,,,,,,,,,,,,,,,N
663,663,Cedar Hill School,SC,Unnamed,Warwick,SCH,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.46411821370,41.68419210320,,,,,,,,,,,,,,,,N
664,664,Gorton School,SC,Draper,Warwick,SCH,,,,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,N,N,-71.37778216170,41.70618988900,,,,,,,,,,,,,,,,Y
665,665,Belmont Park,LP,1st,Warwick,MUN,,,,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.42223031780,41.76161287830,,,,,,,,,,,,,,,,N
666,666,Father Tirocchi Playground,LP,Pontiac,Warwick,MUN,,,,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,N,Y,-71.48526030480,41.72366878290,,,,,,,,,,,,,,,,Y
667,667,Pilgrim High School,SC,Pilgrim,Warwick,SCH,,,,0,1,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.40910366210,41.74608269410,,,,,,,,,,,,,,,,Y
668,668,Quinn School,SC,Brown,West Warwick,SCH,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.52409947530,41.69050327650,,,,,,,,,,,,,,,,N
669,669,West Warwick School Complex,SC,Webster Knight,West Warwick,SCH,,,,0,1,3,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.51573101170,41.70881944900,,,,,,,,,,,,,,,,Y
670,670,Cold Spring Park,LP,Katherine,Woonsocket,MUN,,,,1,2,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Y,Y,-71.52519899140,42.00914135120,,,,,,,,,,,,,,,,Y
671,671,Bradford Elementary School,LP,Penny,Westerly,MUN,,,,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.74559218880,41.39758979860,,,,,,,,,,,,,,,,N
672,672,Exeter / West Greenwich Soccer,AF,Victory,West Greenwich,MUN,,,,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,N,N,-71.68619007560,41.63929987840,,,,,,,,,,,,,,,,Y
673,673,Exeter / West Greenwich Jr-Sr High,SC,Nooseneck Hill,West Greenwich,SCH,,,,0,2,2,1,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.63713366260,41.60582733840,,,,,,,,,,,,,,,,Y
674,674,Colonial Acres Recreation Area,LP,Monroe,Coventry,MUN,,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.57723701280,41.67241752280,,,,,,,,,,,,,,,,N
675,675,Broad Rock Middle School,SC,Broad Rock,South Kingstown,SCH,,,,0,0,2,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,N,N,-71.48454368920,41.45534247090,,,,,,,,,,,,,,,,Y
676,676,O'Brien Field,LP,Follett,Pawtucket,MUN,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.37190392170,41.87714021110,,,,,,,,,,,,,,,,N
677,677,Agnes Little School Playground,SC,Ashton,Pawtucket,SCH,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.37074363620,41.87694327720,,,,,,,,,,,,,,,,N
678,678,McKinnon / Alves Soccer Complex,LP,Monticello,Pawtucket,MUN,,,,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,Y,-71.36288406780,41.86877295950,,,,,,,,,,,,,,,,N
679,679,Burrillville Middle School,SC,Broncos,Burrillville,SCH,,,,1,2,1,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.62338552970,41.98054382890,,,,,,,,,,,,,,,,Y
680,680,Steere Farm Elementary School,SC,Steere Farm,Burrillville,SCH,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.67575916520,41.93865755090,,,,,,,,,,,,,,,,N
681,681,Stadium School,SC,Crescent,Cranston,SCH,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.44803029700,41.78921608770,,,,,,,,,,,,,,,,N
682,682,Waterman School,SC,Mapleton,Cranston,SCH,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.43938252750,41.76632965990,,,,,,,,,,,,,,,,N
683,683,First Street Park,LP,1st,Cranston,MUN,,,,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.42170780320,41.76619955940,,,,,,,,,,,,,,,,N
684,684,Rhodes School,SC,Shaw,Cranston,SCH,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.39628840600,41.77446202080,,,,,,,,,,,,,,,,N
685,685,Ravenwoods Field,LP,Victory,Coventry,MUN,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.68897904410,41.68435828750,,,,,,,,,,,,,,,,N
686,686,Amvets Memorial Park,LP,Tiogue,Coventry,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.55948669120,41.68292780770,,,,,,,,,,,,,,,,N
687,687,Aaron Ave. Right-of-Way,LP,Aaron,Bristol,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.29168220240,41.69844881190,,,,,,,,,,,,,,,,N
688,688,Mt. Hope Farm,LP,Metacom,Bristol,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,N,N,-71.25493649880,41.66762549230,,,,,,,,,,,,,,,,Y
689,689,Waypoyset Preserve / Bristol Narrows,CA,Narrows,Bristol,NGO,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,N,N,-71.24639463700,41.69712891760,,,,,,,,,,,,,,,,Y
690,690,Westerly Town Forest,CA,Havens,Westerly,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.81252345730,41.41342338150,,,,,,,,,,,,,,,,N
691,691,Blue Beach,LP,Quonset,North Kingstown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,N,N,-71.41568631980,41.58681103060,,,,,,,,,,,,,,,,Y
692,692,Killingly Pond,MA,Cook Estate,Glocester,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,N,N,-71.78054790390,41.86515978940,,,,,,,,,,,,,,,,Y
693,693,Philips Farm,CA,Putnam,Glocester,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.60818622060,41.89082592840,,,,,,,,,,,,,,,,N
694,694,Scotstun Town Forest,CA,Chopmist Hill,Glocester,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.67073315820,41.89853263460,,,,,,,,,,,,,,,,N
695,695,Sprague Farm,CA,Pine Orchard,Glocester,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.70404927370,41.90882090620,,,,,,,,,,,,,,,,N
696,696,Mansion Park,LP,Sorrento,Providence,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,-71.43536594440,41.80953328960,,,,,,,,,,,,,,,,N
697,697,Cragan Field,LP,Reilly,East Greenwich,MUN,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.46131572800,41.65581654900,,,,,,,,,,,,,,,,N
698,698,Rhodes School,SC,Putnam,Warwick,SCH,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,-71.41590859990,41.75757304930,,,,,,,,,,,,,,,,N
699,699,Lincoln Avenue Park,LP,Lincoln,Barrington,MUN,,,,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.32106441440,41.74538982950,,,,,,,,,,,,,,,,N
700,700,North Providence Little League West,AF,Woonasquatucket,North Providence,MUN,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.47998740450,41.84868670370,,,,,,,,,,,,,,,,N
701,701,Mccoy Stadium Annex,AF,Division,Pawtucket,MUN,,,,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Y,Y,-71.36843787860,41.87414986830,,,,,,,,,,,,,,,,Y
702,702,Town Landing,LP,Taft,Pawtucket,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Y,N,-71.38403546260,41.87176791870,,,,,,,,,,,,,,,,Y
703,703,Crompton Veterans Field,LP,Hepburn,West Warwick,MUN,,,,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.52568369470,41.68905828630,,,,,,,,,,,,,,,,N
704,704,Franciscan Park,LP,Ridge,Providence,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,-71.43686234380,41.81907486470,,,,,,,,,,,,,,,,N
705,705,Thunder Mist Overlook,LP,River,Woonsocket,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N,N,-71.51758254380,42.00001235240,,,,,,,,,,,,,,,,Y
706,706,Blackstone River Park,LP,High,Central Falls,MUN,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Y,N,-71.38679312950,41.89863453670,,,,,,,,,,,,,,,,Y
707,707,Public St. Basketball Court,AF,Public,Providence,MUN,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.40977372930,41.80700216530,,,,,,,,,,,,,,,,N
708,708,Manning Field,AF,Danielson,Scituate,SCH,,,,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.61120355970,41.83071507090,,,,,,,,,,,,,,,,N
709,709,Curtis Corner Playfields,AF,Curtis Corner,South Kingstown,MUN,,,,1,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Y,N,-71.52194837040,41.46387403760,,,,,,,,,,,,,,,,Y
710,710,Bouley Field,AF,Social,Woonsocket,MUN,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.50583141550,42.00952285210,,,,,,,,,,,,,,,,N
711,711,Bentley Field,AF,Diamond Hill,Cumberland,UTL,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.40877919750,41.98506750350,,,,,,,,,,,,,,,,N
712,712,Razee Field,AF,Nate Whipple,Cumberland,UTL,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.39871688500,41.98176495910,,,,,,,,,,,,,,,,N
713,713,Burrillville Glocester Youth Soccer,AF,Putnam,Glocester,PRV,,,,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.69031651280,41.92125073730,,,,,,,,,,,,,,,,N
714,714,Putnam Pike Baseball Field,AF,Putnam,Glocester,Municipal,,,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.66211427870,41.90771696060,,,,,,,,,,,,,,,,N
715,715,Casino Street Field,AF,Casino,Burrillville,Municipal,,,,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.64605598880,41.95081650830,,,,,,,,,,,,,,,,N
716,716,Union Pond Fishing Access,FB,Reservoir,Burrillville,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,N,N,-71.70395424620,41.95180724550,,,,,,,,,,,,,,,,Y
717,717,Spring Lake Beach,LP,Hillside,Burrillville,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Y,N,-71.65743615120,41.98682580190,,,,,,,,,,,,,,,,Y
718,718,Slatersville Pond Fishing Access,FB,Victory Highway,North Smithfield,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,N,N,-71.60088324090,41.98708713640,,,,,,,,,,,,,,,,Y
719,719,Globe Park,LP,Coe,Woonsocket,MUN,,,,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Y,Y,-71.52706763320,41.98944276040,,,,,,,,,,,,,,,,N
720,720,Manville Memorial Park,LP,High,Lincoln,MUN,,,,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,N,N,-71.47804045490,41.96587709160,,,,,,,,,,,,,,,,Y
721,721,Great Road Gateway,LP,Front,Lincoln,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,N,N,-71.41950228000,41.90353666060,,,,,,,,,,,,,,,,Y
722,722,Tasca Field,AF,Washington Highway,Scituate,MUN,,,,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Y,N,-71.57127345960,41.83630532900,,,,,,,,,,,,,,,,Y
723,723,Westconnaug Meadows,AF,George Washington,Scituate,Municipal,,,,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.67129787200,41.76625398010,,,,,,,,,,,,,,,,N
724,724,Boston Road Field,AF,Boston,Coventry,Municipal,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.55049237320,41.70503234690,,,,,,,,,,,,,,,,N
725,725,Leina Rose Street Playground,LP,Leina Rose,Coventry,UNK,,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.58681263210,41.68621964090,,,,,,,,,,,,,,,,N
726,726,Jannitto Memorial Field,AF,0,Warren,Municipal,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.28434321010,41.72551352210,,,,,,,,,,,,,,,,N
727,727,Island Park Playground,LP,Highland,Portsmouth,MUN,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,Y,-71.23396398980,41.62577743040,,,,,,,,,,,,,,,,N
728,728,Howland Park,LP,Wapping,Middletown,MUN,,,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.25585338170,41.51374185040,,,,,,,,,,,,,,,,N
729,729,Jamestown Town Pier,LP,Conanicus,Jamestown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N,Y,-71.36679239800,41.49643397970,,,,,,,,,,,,,,,,Y
730,730,Jamestown Town Golf Course,AF,Conanicus,Jamestown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.37047712650,41.50491430820,,,,,,,,,,,,,,,,N
731,731,Potter Cove Access,FB,Bayview,Jamestown,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N,N,-71.35974912590,41.51020061630,,,,,,,,,,,,,,,,Y
732,732,Roger Williams Square,LP,Gano,Providence,MUN,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,N,-71.39049528400,41.82350245110,,,,,,,,,,,,,,,,N
733,733,Kenney Field,AF,Jefferson,Warwick,NGO,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.44581532250,41.71908042720,,,,,,,,,,,,,,,,N
734,734,Warwick Continental Little League,AF,Greenwich,Warwick,MUN,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.46933416950,41.71028681660,,,,,,,,,,,,,,,,N
735,735,Rocky Point Park,LP,Rocky Point,Warwick,STA,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,N,N,-71.36678937250,41.68834370950,,,,,,,,,,,,,,,,Y
736,736,"St Gregory 
St Gregory Field",LP,Larchwood,Warwick,Municipal,,,,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.46806476610,41.68238114790,,,,,,,,,,,,,,,,N
737,737,Sleepy Hollow Tennis Courts,AF,Sleepy Hollow Farm,Warwick,Municipal,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,N,N,-71.47628196460,41.68181857790,,,,,,,,,,,,,,,,N
738,738,Shovlin Park,LP,Middle,East Greenwich,MUN,,,,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.53432699770,41.64096235570,,,,,,,,,,,,,,,,N
739,739,Yorktown Park,LP,Yorktown,North Kingstown,MUN,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y,N,-71.45997314270,41.61198247410,,,,,,,,,,,,,,,,N
